GenbankID,GeneName,GeneCategory,Replicate,8,6
1255480,nifH,Nitrogen,1,NA,8.5071
29293410,nifH,Nitrogen,1,NA,8.2834
112463089,nirK,Nitrogen,1,NA,8.7891
37924855,nifH,Nitrogen,1,NA,8.2932
1771521,napA,Nitrogen,1,NA,8.3265
68242692,nifH,Nitrogen,1,NA,9.14
71907059,ureC,Nitrogen,1,NA,8.4072
88187548,nifH,Nitrogen,1,NA,8.9559
19888076,nifH,Nitrogen,1,NA,8.3574
37925735,nifH,Nitrogen,1,NA,8.0075
76056963,narG,Nitrogen,1,NA,8.3262
76056949,narG,Nitrogen,1,NA,8.2899
10863143,nifH,Nitrogen,1,NA,8.5472
87281233,nirS,Nitrogen,1,NA,8.4079
70673003,nifH,Nitrogen,1,NA,8.353
78102289,nifH,Nitrogen,1,NA,8.7761
25188162,narG,Nitrogen,1,NA,8.4415
4098454,nifH,Nitrogen,1,NA,8.0923
70672935,nifH,Nitrogen,1,NA,8.9391
94471277,narG,Nitrogen,1,NA,8.3349
93353758,ureC,Nitrogen,1,NA,8.4795
99083389,nifH,Nitrogen,1,NA,8.1583
150029098,ureC,Nitrogen,1,NA,8.1884
80563490,narG,Nitrogen,1,NA,8.2357
29465996,norB,Nitrogen,1,NA,7.9178
78695435,oxdB,Organic Remediation,1,9.1922,8.6954
157912157,nhh,Organic Remediation,1,9.0752,NA
113867426,bclA,Organic Remediation,1,8.5461,NA
145021058,tftH,Organic Remediation,1,8.8283,8.516
119954449,chnB,Organic Remediation,1,10.4203,9.2401
90332326,pimF,Organic Remediation,1,9.1779,8.1047
39649685,pimF,Organic Remediation,1,8.9237,8.4385
15921868,qorL,Organic Remediation,1,9.3106,NA
111220927,trzN,Organic Remediation,1,8.6966,NA
117647704,nitA,Organic Remediation,1,9.5084,9.3257
119898765,mdlC,Organic Remediation,1,9.8287,9.8516
92116515,hmgB,Organic Remediation,1,9.0585,9.1611
120589303,pimF,Organic Remediation,1,9.988,9.4628
116226331,exaA,Organic Remediation,1,9.3503,8.4749
119957191,pimF,Organic Remediation,1,8.9657,8.3306
158424782,nmoA,Organic Remediation,1,8.7426,NA
119858388,nitro,Organic Remediation,1,8.6517,NA
56698487,catB,Organic Remediation,1,10.2588,9.3295
46096526,hmgA,Organic Remediation,1,9.6665,8.7816
113866210,pimF,Organic Remediation,1,8.451,NA
126706125,pimF,Organic Remediation,1,9.4058,8.235
119955799,pimF,Organic Remediation,1,9.3549,8.6707
149202281,dehH109,Organic Remediation,1,8.8385,9.183
110679591,PobA,Organic Remediation,1,9.2412,9.68
91696245,pimF,Organic Remediation,1,10.9432,10.2034
74136890,nahA,Organic Remediation,1,9.1465,8.1743
146192177,PobA,Organic Remediation,1,8.6189,8.0921
119225946,catechol_B,Organic Remediation,1,8.5104,NA
157368763,phn,Organic Remediation,1,8.5263,8.5423
56708834,pcaG,Organic Remediation,1,9.6332,8.5263
124261129,GCoADH,Organic Remediation,1,10.4659,8.4723
63256320,pheA,Organic Remediation,1,8.5543,NA
78516023,pheA,Organic Remediation,1,9.0767,NA
118036843,nhh,Organic Remediation,1,8.66,8.9394
111017262,BADH,Organic Remediation,1,8.9904,8.6905
149279372,catB,Organic Remediation,1,8.6587,8.7269
84392203,atzB,Organic Remediation,1,8.3695,NA
71556174,nitro,Organic Remediation,1,8.7065,8.4824
108767070,catB,Organic Remediation,1,8.6483,NA
118470813,scnABC,Organic Remediation,1,10.7579,8.6373
156933920,dmsA,Organic Remediation,1,9.0863,8.3858
123978259,catB,Organic Remediation,1,8.7261,8.4673
110286264,pimF,Organic Remediation,1,9.1689,8.5552
56314767,ebdABC,Organic Remediation,1,8.9476,NA
109640289,rd,Organic Remediation,1,9.0688,NA
15141440,pimF,Organic Remediation,1,9.0565,NA
95108412,GCoADH,Organic Remediation,1,8.4978,NA
151422145,alkK,Organic Remediation,1,9.7775,9.0904
149812055,dehH,Organic Remediation,1,8.9903,9.1071
85109751,pheA,Organic Remediation,1,8.5852,8.1222
146406344,PobA,Organic Remediation,1,8.8565,NA
39649727,nhh,Organic Remediation,1,9.7291,NA
149388004,nagG,Organic Remediation,1,10.0371,8.5748
35214406,xylF,Organic Remediation,1,9.4162,9.1035
89045540,GCoADH,Organic Remediation,1,9.2217,8.4882
3172510,Xamo,Organic Remediation,1,9.2031,NA
110285730,atzA,Organic Remediation,1,10.7538,10.4524
154251285,tfdA,Organic Remediation,1,8.3515,NA
118435066,mdlC,Organic Remediation,1,9.5828,9.0467
91700878,dehH109,Organic Remediation,1,9.3402,8.3007
115386062,nmoA,Organic Remediation,1,10.5009,NA
116694861,pimF,Organic Remediation,1,8.5472,8.3363
46111153,linB,Organic Remediation,1,9.4208,9.0456
33568374,alkK,Organic Remediation,1,8.5404,NA
72161684,pimF,Organic Remediation,1,9.1503,NA
115259424,atzB,Organic Remediation,1,8.7663,9.0383
149200797,phn,Organic Remediation,1,8.791,NA
121997927,xylF,Organic Remediation,1,8.5497,8.3831
47078061,xylF,Organic Remediation,1,11.2109,8.597
115387787,PhaB,Organic Remediation,1,9.2129,8.5194
83747378,chnB,Organic Remediation,1,9.5565,9.1868
114761465,alkK,Organic Remediation,1,9.2352,9.6079
42558703,atzB,Organic Remediation,1,9.719,8.2876
19915122,trzN,Organic Remediation,1,9.2496,9.7444
108765644,PobA,Organic Remediation,1,9.1051,8.6537
15966006,pimF,Organic Remediation,1,9.5366,8.7031
86748035,hmgB,Organic Remediation,1,9.5831,NA
58039621,mdlB,Organic Remediation,1,10.9608,NA
145622231,trzN,Organic Remediation,1,9.2089,8.2706
114193063,mdlA,Organic Remediation,1,9.6012,8.3757
78061482,atzB,Organic Remediation,1,9.5466,9.0944
62468096,bco,Organic Remediation,1,9.1542,NA
29610316,atzA,Organic Remediation,1,9.0455,NA
23492313,catB,Organic Remediation,1,8.7438,8.0575
58581140,GCoADH,Organic Remediation,1,8.5778,NA
149983,adpB,Organic Remediation,1,8.6829,NA
87331874,bphA,Organic Remediation,1,8.7355,NA
157370783,linB,Organic Remediation,1,9.8083,9.6835
154159345,phn,Organic Remediation,1,10.7233,10.3786
114764524,phn,Organic Remediation,1,9.0929,8.8343
27376604,tfdA,Organic Remediation,1,8.7103,8.678
77384103,pimF,Organic Remediation,1,9.3972,9.4544
23450983,bclA,Organic Remediation,1,9.4326,9.1727
121605839,bclA,Organic Remediation,1,9.3223,8.8153
120607861,mdlC,Organic Remediation,1,8.5164,NA
71848478,HcaB,Organic Remediation,1,9.0864,NA
121716300,BpH,Organic Remediation,1,9.6067,NA
89350104,pcaG,Organic Remediation,1,8.8185,8.4805
117999993,ophC,Organic Remediation,1,9.0742,9.4043
83590072,atzA,Organic Remediation,1,8.6108,NA
134142987,alkB,Organic Remediation,1,9.6939,NA
40804947,phn,Organic Remediation,1,8.2853,NA
116750382,atzA,Organic Remediation,1,9.5038,8.7865
17429880,alkK,Organic Remediation,1,9.0535,NA
119399582,nmoA,Organic Remediation,1,8.9665,8.911
56798493,catechol_B,Organic Remediation,1,9.8462,9.9167
111225504,nicdehydr,Organic Remediation,1,10.9412,9.2478
113526720,Catechol,Organic Remediation,1,8.8776,7.9188
154154495,BADH,Organic Remediation,1,9.0157,8.3045
154253691,alkH,Organic Remediation,1,10.9847,NA
62423205,mdlC,Organic Remediation,1,8.3702,9.3485
157919012,hmgB,Organic Remediation,1,8.3205,8.8668
3243167,bphA,Organic Remediation,1,10.7094,8.8479
118760123,tfdA,Organic Remediation,1,8.5863,8.3417
87199439,nbzB,Organic Remediation,1,9.9434,8.3816
32140927,cbdA,Organic Remediation,1,8.4556,NA
116251441,pimF,Organic Remediation,1,8.746,NA
90411313,pimF,Organic Remediation,1,9.2868,NA
113874815,mdlA,Organic Remediation,1,8.7335,NA
43823426,nhh,Organic Remediation,1,8.8601,8.6744
117986956,mdlA,Organic Remediation,1,8.5757,8.1544
27381531,PobA,Organic Remediation,1,8.9937,NA
114315957,phn,Organic Remediation,1,8.7727,NA
146410882,pimF,Organic Remediation,1,8.6558,8.6902
58264298,nbaC,Organic Remediation,1,9.5535,NA
119448927,pimF,Organic Remediation,1,9.9128,9.0661
89893343,dmsA,Organic Remediation,1,9.5773,NA
111024870,xylJ,Organic Remediation,1,9.1327,8.9391
2150117,Xamo,Organic Remediation,1,10.2865,10.321
84392518,phn,Organic Remediation,1,9.1675,9.0973
118760441,tfdA,Organic Remediation,1,8.6326,NA
113525667,pimF,Organic Remediation,1,9.0067,NA
66351659,oxdB,Organic Remediation,1,8.3263,NA
118504215,linB,Organic Remediation,1,8.7287,NA
90104565,GCoADH,Organic Remediation,1,9.8538,9.7533
21242623,pimF,Organic Remediation,1,9.1367,9.4369
77978206,tfdA,Organic Remediation,1,8.5824,NA
148502383,phtA,Organic Remediation,1,11.2453,8.6627
54016528,akbF,Organic Remediation,1,8.7812,8.4027
148255762,tfdA,Organic Remediation,1,8.8233,8.3342
52747747,nitA,Organic Remediation,1,9.6475,NA
66844610,tfdA,Organic Remediation,1,10.5279,10.8805
54309970,Arylest,Organic Remediation,1,8.9218,NA
156523572,todC,Organic Remediation,1,8.571,8.809
73537436,nagG,Organic Remediation,1,8.1919,NA
149824964,PhaB,Organic Remediation,1,8.727,NA
148254366,pimF,Organic Remediation,1,8.6945,8.4579
107015899,nitA,Organic Remediation,1,9.0736,8.6739
154155569,chnB,Organic Remediation,1,8.8287,NA
118718175,tftH,Organic Remediation,1,9.2421,NA
111224754,nmoA,Organic Remediation,1,9.344,9.1872
118685888,proO,Organic Remediation,1,9.0228,NA
77969216,nagG,Organic Remediation,1,9.1271,NA
33577871,cbaA,Organic Remediation,1,11.0279,9.1873
153884858,alkB,Organic Remediation,1,9.3946,NA
49072886,phtA,Organic Remediation,1,9.9576,9.7925
119378075,phn,Organic Remediation,1,8.4535,8.3367
119898223,pimF,Organic Remediation,1,8.6235,8.6233
153901527,exaA,Organic Remediation,1,8.8906,NA
83749274,nagG,Organic Remediation,1,9.9785,10.072
67087845,nmoA,Organic Remediation,1,10.2143,8.8998
63257864,exaA,Organic Remediation,1,8.9366,8.9242
558805,mauAB,Organic Remediation,1,9.528,9.3873
73671379,bphC,Organic Remediation,1,9.8228,8.5788
62468068,bco,Organic Remediation,1,8.7625,NA
14024489,linB,Organic Remediation,1,9.8042,9.8139
99081914,phdCI,Organic Remediation,1,8.6667,NA
117985797,pnbA,Organic Remediation,1,8.4939,NA
44903457,tfdB,Organic Remediation,1,10.1657,9.1514
113476588,xylF,Organic Remediation,1,10.0852,8.3376
126314905,pheA,Organic Remediation,1,9.1568,NA
71144291,exaA,Organic Remediation,1,9.325,NA
88701127,mauAB,Organic Remediation,1,9.4491,8.7081
146340767,linB,Organic Remediation,1,9.9466,9.7936
121716444,BpH,Organic Remediation,1,10.7049,9.8083
95928799,GcdB,Organic Remediation,1,8.8037,NA
87200449,PobA,Organic Remediation,1,9.4168,9.0947
56798381,catechol_B,Organic Remediation,1,8.9791,9.0138
54023925,tfdA,Organic Remediation,1,10.5289,10.4061
126360302,tomA,Organic Remediation,1,8.9419,NA
1004220,P450,Organic Remediation,1,10.6641,10.086
120595860,atzC,Organic Remediation,1,10.1064,10.3134
73749295,rd,Organic Remediation,1,8.8712,NA
78034227,linB,Organic Remediation,1,8.9804,8.9581
90336290,mdlC,Organic Remediation,1,9.4961,8.0968
86740770,nagG,Organic Remediation,1,9.437,NA
13872675,alkB,Organic Remediation,1,9.0157,9.5521
76875977,akbF,Organic Remediation,1,8.9126,8.6625
11558298,alkB,Organic Remediation,1,8.9643,NA
121583358,ophC,Organic Remediation,1,10.0013,8.4136
88919495,nhh,Organic Remediation,1,8.9397,NA
91790932,mdlA,Organic Remediation,1,8.9896,8.7203
10956961,benD,Organic Remediation,1,8.3745,NA
115379787,pimF,Organic Remediation,1,10.1099,10.0074
113529921,nmoA,Organic Remediation,1,9.2762,NA
119715090,mdlA,Organic Remediation,1,9.8364,NA
126731410,phn,Organic Remediation,1,8.961,8.2767
116626755,mdlA,Organic Remediation,1,8.8141,8.5032
46203198,pheA,Organic Remediation,1,9.6204,9.4301
2983678,dmsA,Organic Remediation,1,9.4436,NA
62086147,bco,Organic Remediation,1,9.6095,8.8213
84508875,atzA,Organic Remediation,1,8.4517,NA
85704595,pimF,Organic Remediation,1,9.2151,9.4601
118648765,nitA,Organic Remediation,1,8.5018,NA
67540440,hmgA,Organic Remediation,1,8.8541,8.2558
121609909,phn,Organic Remediation,1,10.0869,9.7207
119504686,pimF,Organic Remediation,1,9.7619,NA
50725018,phdJ,Organic Remediation,1,9.6036,8.0511
77543332,arhA,Organic Remediation,1,8.5914,NA
154252026,PhaB,Organic Remediation,1,10.0573,9.186
148501343,mauAB,Organic Remediation,1,9.6303,9.3032
149376271,pcaG,Organic Remediation,1,8.5308,NA
74422044,pimF,Organic Remediation,1,8.7742,NA
134050978,pimF,Organic Remediation,1,9.3743,NA
50085190,nmoA,Organic Remediation,1,9.1919,NA
146339474,pimF,Organic Remediation,1,8.6686,8.8494
145570144,nitro,Organic Remediation,1,11.1697,8.8822
86138641,nagG,Organic Remediation,1,9.0965,8.2277
84516845,phn,Organic Remediation,1,10.0849,8.5467
63253984,oxdB,Organic Remediation,1,9.3584,8.3742
32446038,catB,Organic Remediation,1,10.4655,9.6527
113528990,pheA,Organic Remediation,1,9.0309,NA
13421694,PhaB,Organic Remediation,1,9.0617,NA
126387814,pcaG,Organic Remediation,1,9.8264,9.9483
78045925,PobA,Organic Remediation,1,10.0807,NA
115422926,nmoA,Organic Remediation,1,9.1422,NA
71919878,cmuA,Organic Remediation,1,8.5281,9.9061
27354681,ALN,Organic Remediation,1,9.3018,8.4813
7380130,alkK,Organic Remediation,1,10.4062,9.8344
110825676,tftH,Organic Remediation,1,8.7372,NA
78194684,pimF,Organic Remediation,1,8.7211,NA
39955165,tftH,Organic Remediation,1,8.2325,NA
119535710,pimF,Organic Remediation,1,8.8149,NA
84043021,pcaG,Organic Remediation,1,9.1985,8.4507
156744101,trzN,Organic Remediation,1,9.9679,8.607
89342313,linB,Organic Remediation,1,10.5861,8.9657
57233678,Ni_Fe_hydrogenase,Organic Remediation,1,10.9314,10.4482
46138579,GCoADH,Organic Remediation,1,9.2263,9.4117
110819766,chnB,Organic Remediation,1,8.3786,8.6126
33640601,alkK,Organic Remediation,1,8.6247,8.4582
118719753,nitA,Organic Remediation,1,9.4665,9.0079
110167636,xylF,Organic Remediation,1,10.6097,9.0825
33333869,nidA,Organic Remediation,1,9.668,8.4389
116694335,pimF,Organic Remediation,1,8.9424,NA
84796654,todC,Organic Remediation,1,8.8131,8.4942
95111098,PobA,Organic Remediation,1,8.468,NA
67158162,bphA,Organic Remediation,1,9.1634,9.1059
158331912,phn,Organic Remediation,1,10.712,9.972
94495106,hmgA,Organic Remediation,1,8.8229,9.481
145254327,nmoA,Organic Remediation,1,8.6466,8.2482
150960101,benAB,Organic Remediation,1,8.6626,8.3509
83576489,pimF,Organic Remediation,1,9.5357,8.8801
27348472,PhaB,Organic Remediation,1,9.6636,8.313
114341130,mdlC,Organic Remediation,1,8.8578,9.3697
83944274,PobA,Organic Remediation,1,8.7572,8.1014
126575022,mdlA,Organic Remediation,1,8.5514,NA
126707782,pimF,Organic Remediation,1,8.1916,NA
62912157,nagG,Organic Remediation,1,9.054,8.9802
145322358,hmgC,Organic Remediation,1,9.6125,NA
7573260,PobA,Organic Remediation,1,9.3564,8.2133
87199696,mdlC,Organic Remediation,1,9.027,8.4115
146405349,mdlC,Organic Remediation,1,8.7073,NA
27376430,alkK,Organic Remediation,1,8.7501,8.3054
39936527,alkK,Organic Remediation,1,8.4725,NA
57998217,mdlC,Organic Remediation,1,8.6303,8.6315
146190249,P450,Organic Remediation,1,9.294,10.1242
146402524,pcaG,Organic Remediation,1,9.0238,NA
13872512,nicdehydr,Organic Remediation,1,8.6989,8.0046
40741685,tftH,Organic Remediation,1,8.6681,NA
116201105,mdlA,Organic Remediation,1,8.6341,10.4484
90420336,trzN,Organic Remediation,1,8.8632,8.1083
67540632,pheA,Organic Remediation,1,9.7086,9.0499
118667820,hmgB,Organic Remediation,1,8.7223,NA
8978305,bphC,Organic Remediation,1,9.5404,9.8902
154156025,chnB,Organic Remediation,1,8.716,8.2979
113528035,pimF,Organic Remediation,1,9.968,9.1109
158331693,nmoA,Organic Remediation,1,9.0191,8.8829
115422994,nagI,Organic Remediation,1,9.7009,NA
154252232,chnB,Organic Remediation,1,9.6697,9.0999
45684,akbF,Organic Remediation,1,8.9909,8.7908
119880019,GCoADH,Organic Remediation,1,8.7109,NA
14523368,trzN,Organic Remediation,1,9.5345,8.3518
89099726,pimF,Organic Remediation,1,9.8218,9.1029
17942394,tftH,Organic Remediation,1,9.3565,8.3656
15076977,xylF,Organic Remediation,1,8.4057,8.4547
111219909,phtA,Organic Remediation,1,9.1311,8.2777
3378434,nahF,Organic Remediation,1,8.4424,8.4693
508289,tftA,Organic Remediation,1,8.6017,8.8111
92112480,PobA,Organic Remediation,1,8.5312,NA
146191610,atzB,Organic Remediation,1,8.6769,NA
15074184,P450,Organic Remediation,1,10.6158,9.3888
118706975,xylJ,Organic Remediation,1,8.7894,NA
119504470,pimF,Organic Remediation,1,9.8895,9.9894
116061994,rd,Organic Remediation,1,9.403,NA
84689769,nitA,Organic Remediation,1,10.274,9.7482
133911956,nmoA,Organic Remediation,1,9.0255,8.3696
116621051,exaA,Organic Remediation,1,10.4149,10.6155
115259917,linB,Organic Remediation,1,9.1552,8.3721
118705772,mauAB,Organic Remediation,1,8.6114,8.2288
118672084,nhh,Organic Remediation,1,9.1157,8.4968
56698616,pimF,Organic Remediation,1,8.7865,NA
86284849,alkK,Organic Remediation,1,8.8712,NA
89361852,bclA,Organic Remediation,1,8.7831,7.9822
114228090,nitA,Organic Remediation,1,9.506,NA
115421410,PhaB,Organic Remediation,1,8.7794,8.5162
15157891,Arylest,Organic Remediation,1,9.177,NA
145570252,Catechol,Organic Remediation,1,9.0467,8.6978
6048987,catechol_B,Organic Remediation,1,8.6541,NA
88786857,xylF,Organic Remediation,1,8.6721,8.6594
88182477,tftH,Organic Remediation,1,8.5305,NA
110339687,GcdB,Organic Remediation,1,9.2665,8.8679
91799285,pimF,Organic Remediation,1,8.7984,8.3478
145322744,catB,Organic Remediation,1,10.6964,9.868
146408285,oxdB,Organic Remediation,1,8.8767,8.3557
39649237,pimF,Organic Remediation,1,9.0441,7.9779
158331243,trzN,Organic Remediation,1,8.9424,8.9791
149141115,phdCI,Organic Remediation,1,9.5234,9.0992
99082486,alkB,Organic Remediation,1,8.6422,NA
49530733,nmoA,Organic Remediation,1,8.6973,NA
121711319,mdlA,Organic Remediation,1,9.3804,11.0929
118046180,catechol_B,Organic Remediation,1,8.8486,9.3377
69289587,adpB,Organic Remediation,1,9.3753,8.8568
53758136,atzA,Organic Remediation,1,8.7469,NA
85091600,mdlA,Organic Remediation,1,10.5501,9.706
110819980,alkK,Organic Remediation,1,9.4509,9.5018
71842736,linB,Organic Remediation,1,9.2659,8.7579
72395481,linC,Organic Remediation,1,8.9514,8.5276
119474775,pimF,Organic Remediation,1,10.493,9.4583
42525138,linC,Organic Remediation,1,9.4132,8.9788
118171327,mdlC,Organic Remediation,1,9.3697,NA
83025960,alkB,Organic Remediation,1,9.9619,8.0951
84042989,pcaG,Organic Remediation,1,8.5553,NA
473250,phtA,Organic Remediation,1,9.9888,NA
15075621,trzN,Organic Remediation,1,9.3273,8.8848
78194533,pimF,Organic Remediation,1,9.2022,9.445
114543518,exaA,Organic Remediation,1,9.5349,NA
56696569,pimF,Organic Remediation,1,9.675,9.0433
119720740,catB,Organic Remediation,1,10.747,NA
149914858,GCoADH,Organic Remediation,1,9.4181,8.5239
111614030,tftH,Organic Remediation,1,8.9332,NA
42475484,bphC,Organic Remediation,1,9.3172,9.8424
78045868,linB,Organic Remediation,1,9.4612,NA
67084895,HcaB,Organic Remediation,1,8.925,8.724
16126643,PobA,Organic Remediation,1,9.6535,8.8685
42555706,GCoADH,Organic Remediation,1,8.9152,8.0493
157368345,atzC,Organic Remediation,1,8.9416,8.4194
76164137,hmgB,Organic Remediation,1,9.1846,8.1641
91698538,pcaG,Organic Remediation,1,9.4554,9.4888
151559546,mdlA,Organic Remediation,1,8.6781,NA
13937459,atzA,Organic Remediation,1,10.1435,9.4175
113936557,alkB,Organic Remediation,1,10.0406,9.3032
91779734,PhaB,Organic Remediation,1,10.1085,8.3578
118502249,nitro,Organic Remediation,1,8.5969,8.3559
23099153,pimF,Organic Remediation,1,8.5563,NA
119766820,linB,Organic Remediation,1,10.7411,10.069
117991693,tfdA,Organic Remediation,1,10.3148,8.1655
116254793,atzD,Organic Remediation,1,8.7936,10.1786
2385388,mdlB,Organic Remediation,1,9.6611,NA
83726398,nahF,Organic Remediation,1,8.7022,8.4378
14025279,akbF,Organic Remediation,1,9.09,9.1936
63253985,nitA,Organic Remediation,1,8.6185,8.6935
154155394,tfdA,Organic Remediation,1,10.157,NA
431234,P450,Organic Remediation,1,8.4986,NA
55978420,xylF,Organic Remediation,1,9.6186,NA
118030222,GCoADH,Organic Remediation,1,8.8677,NA
115254579,phn,Organic Remediation,1,9.0761,8.8963
77799787,benAB,Organic Remediation,1,9.3603,8.631
109455375,alkK,Organic Remediation,1,8.6947,NA
86144287,pimF,Organic Remediation,1,11.2053,10.9761
77457139,hmgC,Organic Remediation,1,9.4416,8.3624
118660516,atzC,Organic Remediation,1,9.7831,8.3451
150028717,nhh,Organic Remediation,1,9.2983,8.2682
149123831,hmgB,Organic Remediation,1,10.4855,9.0174
121554547,phn,Organic Remediation,1,8.6268,NA
118675186,PobA,Organic Remediation,1,9.1391,8.4687
119481917,BpH,Organic Remediation,1,8.9474,NA
39649728,nhh,Organic Remediation,1,9.8171,9.0353
149914873,bclA,Organic Remediation,1,9.1088,9.4319
110830193,hmgC,Organic Remediation,1,11.1969,9.6755
89901337,PhaB,Organic Remediation,1,9.0779,NA
86356552,pimF,Organic Remediation,1,9.3135,8.9778
91787836,atzC,Organic Remediation,1,8.9059,NA
28855552,nmoA,Organic Remediation,1,9.0073,9.0148
91690461,mhpA,Organic Remediation,1,8.9385,NA
74053703,cumA,Organic Remediation,1,8.9303,8.8776
154245081,Catechol,Organic Remediation,1,9.325,NA
83026006,alkB,Organic Remediation,1,9.8396,NA
68510508,xylC,Organic Remediation,1,10.4322,8.7539
121552055,atzC,Organic Remediation,1,10.1332,NA
109454353,exaA,Organic Remediation,1,9.1631,8.6788
56963827,atzA,Organic Remediation,1,9.2572,NA
34495548,alkK,Organic Remediation,1,8.6128,NA
111224155,pimF,Organic Remediation,1,8.6548,NA
86136004,dehH109,Organic Remediation,1,9.176,NA
146407643,nhh,Organic Remediation,1,8.697,NA
71849048,Xamo,Organic Remediation,1,8.537,8.3227
151362106,nmoA,Organic Remediation,1,9.1197,NA
134136489,pimF,Organic Remediation,1,9.2774,8.169
19421882,rd,Organic Remediation,1,8.6451,NA
118037653,mdlA,Organic Remediation,1,9.1751,8.6875
156056144,tftH,Organic Remediation,1,9.4786,8.484
84787750,GCoADH,Organic Remediation,1,9.2894,8.3327
146194009,nmoA,Organic Remediation,1,8.8285,8.4503
157070912,nmoA,Organic Remediation,1,8.753,NA
117562695,tutFDG,Organic Remediation,1,10.1688,8.8146
90104425,hmgB,Organic Remediation,1,8.9022,NA
34105223,GCoADH,Organic Remediation,1,9.7055,8.1468
15597770,alkB,Organic Remediation,1,9.5605,10.9559
111150334,chnB,Organic Remediation,1,8.214,NA
95111537,nitA,Organic Remediation,1,8.8018,8.3405
84664413,phtA,Organic Remediation,1,8.7007,NA
113869328,trzN,Organic Remediation,1,8.867,NA
146277258,exaA,Organic Remediation,1,8.6878,8.9935
118746907,rd,Organic Remediation,1,8.7078,NA
39936362,alkK,Organic Remediation,1,9.8475,8.8417
72122938,phtA,Organic Remediation,1,8.4654,8.4407
146282613,exaA,Organic Remediation,1,8.8476,8.2659
78513569,BADH,Organic Remediation,1,8.7847,8.3176
77384304,atzA,Organic Remediation,1,10.3181,9.3503
151281192,nitro,Organic Remediation,1,8.9741,NA
14025037,nmoA,Organic Remediation,1,10.559,9.4733
5101853,phn,Organic Remediation,1,8.6097,NA
70988883,pheA,Organic Remediation,1,9.0394,NA
27377448,PobA,Organic Remediation,1,8.9335,8.7094
157704432,dfbA,Organic Remediation,1,9.5596,8.5531
19069938,tfdB,Organic Remediation,1,10.431,10.0363
93356493,proO,Organic Remediation,1,9.3307,NA
89052885,alkB,Organic Remediation,1,9.5139,9.4448
111611613,nagI,Organic Remediation,1,8.6553,NA
86607670,phn,Organic Remediation,1,9.0985,9.0599
62424102,pheA,Organic Remediation,1,9.4074,NA
27381154,pimF,Organic Remediation,1,8.7977,7.9342
116695363,mhqA,Organic Remediation,1,8.2287,NA
115422306,PhaB,Organic Remediation,1,9.2752,8.6221
158329924,pcpE,Organic Remediation,1,8.5977,8.1961
91710123,nmoA,Organic Remediation,1,8.5505,NA
76803680,alkB,Organic Remediation,1,9.4881,8.5397
146401765,nhh,Organic Remediation,1,8.6863,NA
87135378,benAB,Organic Remediation,1,8.6017,8.365
94501433,pimF,Organic Remediation,1,8.4502,NA
121701251,pheA,Organic Remediation,1,9.2907,8.5301
56710240,benAB,Organic Remediation,1,9.4554,8.6054
108804678,Apc,Organic Remediation,1,9.8669,9.3825
146192094,Catechol,Organic Remediation,1,9.7492,NA
119497641,oxdB,Organic Remediation,1,8.9627,8.5261
89358235,hmgA,Organic Remediation,1,8.8854,NA
53723283,nmoA,Organic Remediation,1,9.3724,NA
10441635,akbF,Organic Remediation,1,9.4858,NA
56965568,alkH,Organic Remediation,1,8.9569,8.966
134094017,dehH,Organic Remediation,1,8.9787,NA
113866173,pimF,Organic Remediation,1,9.0127,NA
114321506,phtA,Organic Remediation,1,9.0368,8.5137
118711202,mdlA,Organic Remediation,1,10.5871,9.4435
117927890,pimF,Organic Remediation,1,9.2516,9.1586
152995022,nagG,Organic Remediation,1,9.4555,9.9551
118003463,nmoA,Organic Remediation,1,9.7917,9.3886
91786891,hmgC,Organic Remediation,1,9.7172,8.6847
154160043,phdCI,Organic Remediation,1,9.6816,9.2397
133948854,pcaG,Organic Remediation,1,10.7685,8.9718
88700159,linB,Organic Remediation,1,10.286,NA
119958175,tftH,Organic Remediation,1,9.0621,8.7426
91788009,hmgC,Organic Remediation,1,9.6438,NA
14026713,mdlA,Organic Remediation,1,9.6948,NA
117983317,mdlB,Organic Remediation,1,9.7731,10.3114
72121176,PobA,Organic Remediation,1,9.6102,9.3779
148273127,nmoA,Organic Remediation,1,8.9858,NA
148260088,hmgB,Organic Remediation,1,8.814,9.0495
16264706,Catechol,Organic Remediation,1,8.4354,8.1503
121307218,GcdB,Organic Remediation,1,10.0468,9.6727
71737422,hmgC,Organic Remediation,1,10.0883,9.7184
22036072,dxnA,Organic Remediation,1,8.6676,8.6225
119463866,xylF,Organic Remediation,1,8.6132,NA
126636243,trzN,Organic Remediation,1,9.0771,9.0396
68343000,pcaG,Organic Remediation,1,8.7695,8.3822
66351663,nhh,Organic Remediation,1,9.8647,9.7034
157404682,rd,Organic Remediation,1,9.182,8.9595
89348595,tmoABE,Organic Remediation,1,9.2683,NA
1764155,tfdB,Organic Remediation,1,8.7662,9.0674
126718810,nhh,Organic Remediation,1,10.1553,10.1672
40740588,tfdA,Organic Remediation,1,9.8011,9.1162
149122711,mdlA,Organic Remediation,1,8.7241,NA
109457038,pcaG,Organic Remediation,1,11.0707,10.0405
41398598,adpB,Organic Remediation,1,8.9045,8.4343
83590236,dmsA,Organic Remediation,1,10.5392,10.2676
111223613,tfdA,Organic Remediation,1,8.8516,NA
149921995,phtA,Organic Remediation,1,9.5555,9.9414
73538760,chnB,Organic Remediation,1,8.9402,NA
